,Sport,Year,Weight,count
711,Archery,1976,87.0,1
712,Archery,1976,91.0,1
713,Archery,1976,127.0,1
714,Archery,1980,52.0,2
715,Archery,1980,53.0,1
716,Archery,1980,54.0,2
717,Archery,1980,56.0,2
718,Archery,1980,58.0,4
719,Archery,1980,59.0,3
720,Archery,1980,60.0,1
721,Archery,1980,61.0,4
722,Archery,1980,62.0,1
723,Archery,1980,63.0,5
724,Archery,1980,64.0,1
725,Archery,1980,65.0,1
726,Archery,1980,66.0,2
727,Archery,1980,67.0,2
728,Archery,1980,68.0,4
729,Archery,1980,69.0,1
730,Archery,1980,70.0,6
731,Archery,1980,72.0,2
732,Archery,1980,73.0,1
733,Archery,1980,74.0,1
734,Archery,1980,75.0,4
735,Archery,1980,76.0,2
736,Archery,1980,77.0,1
737,Archery,1980,78.0,3
738,Archery,1980,79.0,2
739,Archery,1980,80.0,1
740,Archery,1980,81.0,1
741,Archery,1980,85.0,1
742,Archery,1980,86.0,1
743,Archery,1980,93.0,1
744,Archery,1980,98.0,1
745,Archery,1980,127.0,1
746,Archery,1980,128.0,1
747,Archery,1984,45.0,1
748,Archery,1984,48.0,2
749,Archery,1984,49.0,1
750,Archery,1984,51.0,1
751,Archery,1984,52.0,1
752,Archery,1984,53.0,5
753,Archery,1984,54.0,4
754,Archery,1984,55.0,3
755,Archery,1984,56.0,2
756,Archery,1984,57.0,2
757,Archery,1984,58.0,3
758,Archery,1984,59.0,4
759,Archery,1984,60.0,9
760,Archery,1984,61.0,4
761,Archery,1984,62.0,4
762,Archery,1984,63.0,6
763,Archery,1984,64.0,4
764,Archery,1984,65.0,1
765,Archery,1984,66.0,1
766,Archery,1984,67.0,1
767,Archery,1984,68.0,4
768,Archery,1984,69.0,2
769,Archery,1984,70.0,3
770,Archery,1984,71.0,3
771,Archery,1984,72.0,4
772,Archery,1984,73.0,2
773,Archery,1984,74.0,2
774,Archery,1984,75.0,2
775,Archery,1984,76.0,3
776,Archery,1984,77.0,2
777,Archery,1984,78.0,4
778,Archery,1984,80.0,1
779,Archery,1984,81.0,2
780,Archery,1984,82.0,1
781,Archery,1984,83.0,1
782,Archery,1984,84.0,2
783,Archery,1984,85.0,1
784,Archery,1984,90.0,1
785,Archery,1984,91.0,1
786,Archery,1984,92.0,2
787,Archery,1984,98.0,1
788,Archery,1984,128.0,1
789,Archery,1988,45.0,1
790,Archery,1988,47.0,1
791,Archery,1988,48.0,6
792,Archery,1988,49.0,3
793,Archery,1988,50.0,6
794,Archery,1988,51.0,4
795,Archery,1988,52.0,4
796,Archery,1988,54.0,3
797,Archery,1988,55.0,2
798,Archery,1988,56.0,7
799,Archery,1988,57.0,2
800,Archery,1988,58.0,11
801,Archery,1988,59.0,15
802,Archery,1988,60.0,11
803,Archery,1988,61.0,9
804,Archery,1988,62.0,14
805,Archery,1988,63.0,3
806,Archery,1988,64.0,15
807,Archery,1988,65.0,12
808,Archery,1988,66.0,5
809,Archery,1988,67.0,2
810,Archery,1988,68.0,6
811,Archery,1988,69.0,4
812,Archery,1988,70.0,13
813,Archery,1988,70.5,2
814,Archery,1988,71.0,5
815,Archery,1988,72.0,6
816,Archery,1988,73.0,8
817,Archery,1988,74.0,3
818,Archery,1988,75.0,14
819,Archery,1988,76.0,8
820,Archery,1988,77.0,2
821,Archery,1988,78.0,3
822,Archery,1988,79.0,4
823,Archery,1988,80.0,4
824,Archery,1988,81.0,2
825,Archery,1988,82.0,4
826,Archery,1988,83.0,6
827,Archery,1988,84.0,2
828,Archery,1988,85.0,3
829,Archery,1988,89.0,2
830,Archery,1988,90.0,6
831,Archery,1988,92.0,6
832,Archery,1988,93.0,2
833,Archery,1988,98.0,2
834,Archery,1988,105.0,2
835,Archery,1992,48.0,4
836,Archery,1992,51.0,4
837,Archery,1992,52.0,4
838,Archery,1992,54.0,2
839,Archery,1992,55.0,5
840,Archery,1992,56.0,4
841,Archery,1992,57.0,2
842,Archery,1992,58.0,12
843,Archery,1992,59.0,11
844,Archery,1992,60.0,8
845,Archery,1992,61.0,4
846,Archery,1992,62.0,6
847,Archery,1992,63.0,7
848,Archery,1992,64.0,12
849,Archery,1992,65.0,12
850,Archery,1992,66.0,4
851,Archery,1992,67.0,6
852,Archery,1992,68.0,2
853,Archery,1992,69.0,4
854,Archery,1992,70.0,10
855,Archery,1992,70.5,2
856,Archery,1992,71.0,4
857,Archery,1992,72.0,7
858,Archery,1992,73.0,4
859,Archery,1992,75.0,7
860,Archery,1992,76.0,4
861,Archery,1992,77.0,7
862,Archery,1992,78.0,2
863,Archery,1992,79.0,1
864,Archery,1992,80.0,6
865,Archery,1992,81.0,2
866,Archery,1992,82.0,2
867,Archery,1992,83.0,4
868,Archery,1992,84.0,4
869,Archery,1992,85.0,2
870,Archery,1992,90.0,4
871,Archery,1992,98.0,2
872,Archery,1992,100.0,2
873,Archery,1996,48.0,2
874,Archery,1996,49.0,2
875,Archery,1996,50.0,2
876,Archery,1996,51.0,2
877,Archery,1996,52.0,1
878,Archery,1996,53.0,4
879,Archery,1996,54.0,2
880,Archery,1996,55.0,3
881,Archery,1996,56.0,1
882,Archery,1996,57.0,2
883,Archery,1996,58.0,6
884,Archery,1996,59.0,3
885,Archery,1996,60.0,12
886,Archery,1996,61.0,6
887,Archery,1996,62.0,5
888,Archery,1996,63.0,3
889,Archery,1996,64.0,3
890,Archery,1996,65.0,8
891,Archery,1996,67.0,2
892,Archery,1996,68.0,3
893,Archery,1996,70.0,4
894,Archery,1996,71.0,6
895,Archery,1996,72.0,5
896,Archery,1996,73.0,6
897,Archery,1996,75.0,15
898,Archery,1996,76.0,2
899,Archery,1996,77.0,5
900,Archery,1996,78.0,2
901,Archery,1996,79.0,5
902,Archery,1996,80.0,5
903,Archery,1996,82.0,4
904,Archery,1996,83.0,2
905,Archery,1996,84.0,5
906,Archery,1996,85.0,3
907,Archery,1996,86.0,6
908,Archery,1996,88.0,2
909,Archery,1996,89.0,2
910,Archery,1996,90.0,2
911,Archery,1996,98.0,4
912,Archery,1996,110.0,2
913,Archery,1996,125.0,2
914,Archery,2000,49.0,2
915,Archery,2000,50.0,1
916,Archery,2000,52.0,1
917,Archery,2000,53.0,3
918,Archery,2000,54.0,6
919,Archery,2000,55.0,8
920,Archery,2000,56.0,1
921,Archery,2000,57.0,6
922,Archery,2000,58.0,8
923,Archery,2000,59.0,6
924,Archery,2000,60.0,14
925,Archery,2000,61.0,1
926,Archery,2000,62.0,4
927,Archery,2000,63.0,8
928,Archery,2000,64.0,9
929,Archery,2000,65.0,14
930,Archery,2000,67.0,3
931,Archery,2000,68.0,4
932,Archery,2000,69.0,2
933,Archery,2000,70.0,11
934,Archery,2000,71.0,3
935,Archery,2000,72.0,7
936,Archery,2000,73.0,8
937,Archery,2000,74.0,4
938,Archery,2000,75.0,13
939,Archery,2000,76.0,3
940,Archery,2000,77.0,5
941,Archery,2000,78.0,2
942,Archery,2000,79.0,4
943,Archery,2000,80.0,10
944,Archery,2000,83.0,2
945,Archery,2000,84.0,5
946,Archery,2000,85.0,4
947,Archery,2000,86.0,2
948,Archery,2000,89.0,6
949,Archery,2000,90.0,4
950,Archery,2000,92.0,2
951,Archery,2000,95.0,2
952,Archery,2000,98.0,2
953,Archery,2000,100.0,1
954,Archery,2000,110.0,2
955,Archery,2000,113.0,1
956,Archery,2004,50.0,3
957,Archery,2004,52.0,3
958,Archery,2004,53.0,8
959,Archery,2004,54.0,1
960,Archery,2004,55.0,6
961,Archery,2004,56.0,6
962,Archery,2004,57.0,5
963,Archery,2004,58.0,7
964,Archery,2004,59.0,3
965,Archery,2004,60.0,5
966,Archery,2004,61.0,5
967,Archery,2004,62.0,9
968,Archery,2004,63.0,18
969,Archery,2004,64.0,6
970,Archery,2004,65.0,15
971,Archery,2004,66.0,3
972,Archery,2004,68.0,4
973,Archery,2004,69.0,5
974,Archery,2004,70.0,7
975,Archery,2004,71.0,6
976,Archery,2004,72.0,12
977,Archery,2004,73.0,4
978,Archery,2004,74.0,3
979,Archery,2004,75.0,7
980,Archery,2004,76.0,4
981,Archery,2004,77.0,3
982,Archery,2004,78.0,2
983,Archery,2004,79.0,1
984,Archery,2004,80.0,6
985,Archery,2004,81.0,2
986,Archery,2004,82.0,3
987,Archery,2004,83.0,3
988,Archery,2004,84.0,6
989,Archery,2004,85.0,2
990,Archery,2004,87.0,2
991,Archery,2004,88.0,2
992,Archery,2004,89.0,4
993,Archery,2004,90.0,6
994,Archery,2004,91.0,3
995,Archery,2004,92.0,1
996,Archery,2004,96.0,1
997,Archery,2004,98.0,4
998,Archery,2004,100.0,3
999,Archery,2004,110.0,2
1000,Archery,2004,115.0,1
1001,Archery,2008,45.0,1
1002,Archery,2008,50.0,4
1003,Archery,2008,52.0,3
1004,Archery,2008,53.0,4
1005,Archery,2008,56.0,4
1006,Archery,2008,57.0,10
1007,Archery,2008,58.0,7
1008,Archery,2008,59.0,3
1009,Archery,2008,60.0,6
1010,Archery,2008,61.0,2
1011,Archery,2008,62.0,4
1012,Archery,2008,63.0,16
1013,Archery,2008,64.0,5
1014,Archery,2008,65.0,5
1015,Archery,2008,67.0,2
1016,Archery,2008,68.0,4
1017,Archery,2008,69.0,3
1018,Archery,2008,70.0,13
1019,Archery,2008,71.0,2
1020,Archery,2008,72.0,3
1021,Archery,2008,73.0,2
1022,Archery,2008,74.0,4
1023,Archery,2008,75.0,7
1024,Archery,2008,76.0,6
1025,Archery,2008,77.0,2
1026,Archery,2008,78.0,6
1027,Archery,2008,79.0,3
1028,Archery,2008,80.0,6
1029,Archery,2008,81.0,5
1030,Archery,2008,82.0,3
1031,Archery,2008,83.0,3
1032,Archery,2008,84.0,6
1033,Archery,2008,85.0,2
1034,Archery,2008,86.0,6
1035,Archery,2008,87.0,1
1036,Archery,2008,88.0,3
1037,Archery,2008,89.0,3
1038,Archery,2008,90.0,2
1039,Archery,2008,92.0,4
1040,Archery,2008,94.0,1
1041,Archery,2008,95.0,4
1042,Archery,2008,96.0,2
1043,Archery,2008,98.0,4
1044,Archery,2008,99.0,2
1045,Archery,2008,100.0,5
1046,Archery,2012,43.0,2
1047,Archery,2012,45.0,1
1048,Archery,2012,46.0,2
1049,Archery,2012,49.0,1
1050,Archery,2012,50.0,2
1051,Archery,2012,51.0,3
1052,Archery,2012,52.0,3
1053,Archery,2012,53.0,4
1054,Archery,2012,54.0,1
1055,Archery,2012,55.0,6
1056,Archery,2012,56.0,1
1057,Archery,2012,57.0,4
1058,Archery,2012,58.0,3
1059,Archery,2012,59.0,1
1060,Archery,2012,60.0,8
1061,Archery,2012,61.0,4
1062,Archery,2012,62.0,4
1063,Archery,2012,63.0,7
1064,Archery,2012,64.0,10
1065,Archery,2012,65.0,13
1066,Archery,2012,66.0,3
1067,Archery,2012,67.0,3
1068,Archery,2012,68.0,2
1069,Archery,2012,69.0,5
1070,Archery,2012,70.0,12
1071,Archery,2012,72.0,4
1072,Archery,2012,73.0,7
1073,Archery,2012,74.0,6
1074,Archery,2012,75.0,11
1075,Archery,2012,76.0,4
1076,Archery,2012,77.0,2
1077,Archery,2012,78.0,2
1078,Archery,2012,80.0,8
1079,Archery,2012,81.0,4
1080,Archery,2012,82.0,1
1081,Archery,2012,83.0,4
1082,Archery,2012,84.0,6
1083,Archery,2012,85.0,4
1084,Archery,2012,86.0,2
1085,Archery,2012,87.0,3
1086,Archery,2012,89.0,2
1087,Archery,2012,90.0,6
1088,Archery,2012,92.0,3
1089,Archery,2012,95.0,1
1090,Archery,2012,96.0,2
1091,Archery,2012,98.0,2
1092,Archery,2012,99.0,2
1093,Archery,2012,100.0,6
1094,Archery,2012,110.0,2
1095,Archery,2012,115.0,1
1096,Archery,2016,42.0,1
1097,Archery,2016,46.0,1
1098,Archery,2016,48.0,2
1099,Archery,2016,50.0,2
1100,Archery,2016,51.0,6
1101,Archery,2016,52.0,2
1102,Archery,2016,53.0,9
1103,Archery,2016,55.0,1
1104,Archery,2016,56.0,2
1105,Archery,2016,57.0,6
1106,Archery,2016,58.0,1
1107,Archery,2016,59.0,5
1108,Archery,2016,60.0,9
1109,Archery,2016,61.0,2
1110,Archery,2016,63.0,8
1111,Archery,2016,64.0,8
1112,Archery,2016,65.0,5
1113,Archery,2016,66.0,1
1114,Archery,2016,68.0,1
1115,Archery,2016,69.0,6
1116,Archery,2016,70.0,14
1117,Archery,2016,72.0,5
1118,Archery,2016,73.0,4
1119,Archery,2016,74.0,7
1120,Archery,2016,75.0,12
1121,Archery,2016,76.0,9
1122,Archery,2016,77.0,4
1123,Archery,2016,78.0,7
1124,Archery,2016,79.0,3
1125,Archery,2016,80.0,8
1126,Archery,2016,81.0,5
1127,Archery,2016,82.0,5
1128,Archery,2016,83.0,5
1129,Archery,2016,84.0,6
1130,Archery,2016,86.0,2
1131,Archery,2016,87.0,1
1132,Archery,2016,88.0,1
1133,Archery,2016,89.0,1
1134,Archery,2016,90.0,6
1135,Archery,2016,92.0,1
1136,Archery,2016,95.0,5
1137,Archery,2016,96.0,1
1138,Archery,2016,98.0,2
1139,Archery,2016,102.0,2
1140,Archery,2016,105.0,1
1141,Archery,2016,115.0,1
1142,Archery,2016,130.0,2
1143,Art Competitions,1924,76.0,1
1144,Art Competitions,1924,81.0,2
1145,Art Competitions,1928,80.0,2
1146,Art Competitions,1928,93.0,2
1147,Art Competitions,1932,59.0,4
1148,Art Competitions,1932,66.0,1
1149,Art Competitions,1932,67.0,5
1150,Art Competitions,1932,76.0,28
1151,Art Competitions,1932,77.0,4
1152,Art Competitions,1932,80.0,1
1153,Art Competitions,1932,84.0,1
1154,Art Competitions,1932,91.0,1
1155,Art Competitions,1936,63.0,1
1156,Art Competitions,1936,91.0,1
1157,Art Competitions,1948,75.0,1
1158,Athletics,1896,45.0,1
1159,Athletics,1896,56.0,5
1160,Athletics,1896,64.0,2
1161,Athletics,1896,66.0,4
1162,Athletics,1896,69.0,2
1163,Athletics,1896,70.0,3
1164,Athletics,1896,72.0,3
1165,Athletics,1896,73.0,3
1166,Athletics,1896,81.0,4
1167,Athletics,1896,102.0,1
1168,Athletics,1896,106.0,1
1169,Athletics,1900,51.0,2
1170,Athletics,1900,58.0,3
1171,Athletics,1900,59.0,1
1172,Athletics,1900,62.0,2
1173,Athletics,1900,64.0,6
1174,Athletics,1900,65.0,3
1175,Athletics,1900,66.0,1
1176,Athletics,1900,68.0,2
1177,Athletics,1900,70.0,2
1178,Athletics,1900,71.0,4
1179,Athletics,1900,72.0,1
1180,Athletics,1900,73.0,1
1181,Athletics,1900,74.0,2
1182,Athletics,1900,75.0,5
1183,Athletics,1900,79.0,3
1184,Athletics,1900,81.0,3
1185,Athletics,1900,86.0,2
1186,Athletics,1900,87.0,2
1187,Athletics,1900,88.0,6
1188,Athletics,1900,90.0,3
1189,Athletics,1900,95.0,2
1190,Athletics,1900,102.0,1
1191,Athletics,1904,43.0,1
1192,Athletics,1904,51.0,3
1193,Athletics,1904,54.0,1
1194,Athletics,1904,57.0,3
1195,Athletics,1904,58.0,1
1196,Athletics,1904,59.0,1
1197,Athletics,1904,60.0,2
1198,Athletics,1904,61.0,7
1199,Athletics,1904,62.0,1
1200,Athletics,1904,64.0,4
1201,Athletics,1904,65.0,1
1202,Athletics,1904,66.0,6
1203,Athletics,1904,67.0,1
1204,Athletics,1904,68.0,3
1205,Athletics,1904,69.0,1
1206,Athletics,1904,70.0,3
1207,Athletics,1904,71.0,5
1208,Athletics,1904,74.0,8
1209,Athletics,1904,75.0,6
1210,Athletics,1904,77.0,1
1211,Athletics,1904,78.0,1
1212,Athletics,1904,79.0,3
1213,Athletics,1904,80.0,1
1214,Athletics,1904,81.0,2
1215,Athletics,1904,82.0,2
1216,Athletics,1904,83.0,1
1217,Athletics,1904,88.0,2
1218,Athletics,1904,90.0,1
1219,Athletics,1904,94.0,1
1220,Athletics,1904,95.0,4
1221,Athletics,1904,100.0,3
1222,Athletics,1904,115.0,4
1223,Athletics,1906,52.0,3
1224,Athletics,1906,54.0,2
1225,Athletics,1906,56.0,1
1226,Athletics,1906,57.0,1
1227,Athletics,1906,58.0,1
1228,Athletics,1906,59.0,7
1229,Athletics,1906,60.0,5
1230,Athletics,1906,61.0,7
1231,Athletics,1906,62.0,4
1232,Athletics,1906,63.0,3
1233,Athletics,1906,64.0,1
1234,Athletics,1906,65.0,1
1235,Athletics,1906,66.0,6
1236,Athletics,1906,68.0,8
1237,Athletics,1906,70.0,3
1238,Athletics,1906,71.0,2
1239,Athletics,1906,72.0,5
1240,Athletics,1906,73.0,1
1241,Athletics,1906,74.0,4
1242,Athletics,1906,75.0,6
1243,Athletics,1906,76.0,1
1244,Athletics,1906,77.0,15
1245,Athletics,1906,78.0,3
1246,Athletics,1906,79.0,2
1247,Athletics,1906,80.0,9
1248,Athletics,1906,81.0,8
1249,Athletics,1906,82.0,7
1250,Athletics,1906,83.0,2
1251,Athletics,1906,84.0,3
1252,Athletics,1906,88.0,15
1253,Athletics,1906,95.0,5
1254,Athletics,1906,102.0,2
1255,Athletics,1906,106.0,3
1256,Athletics,1908,51.0,2
1257,Athletics,1908,52.0,2
1258,Athletics,1908,53.0,2
1259,Athletics,1908,55.0,1
1260,Athletics,1908,56.0,2
1261,Athletics,1908,57.0,8
1262,Athletics,1908,58.0,5
1263,Athletics,1908,59.0,15
1264,Athletics,1908,60.0,11
1265,Athletics,1908,61.0,9
1266,Athletics,1908,62.0,3
1267,Athletics,1908,63.0,3
1268,Athletics,1908,64.0,7
1269,Athletics,1908,65.0,3
1270,Athletics,1908,66.0,16
1271,Athletics,1908,67.0,5
1272,Athletics,1908,68.0,14
1273,Athletics,1908,69.0,7
1274,Athletics,1908,70.0,18
1275,Athletics,1908,71.0,4
1276,Athletics,1908,72.0,8
1277,Athletics,1908,73.0,10
1278,Athletics,1908,74.0,6
1279,Athletics,1908,75.0,7
1280,Athletics,1908,76.0,17
1281,Athletics,1908,77.0,3
1282,Athletics,1908,78.0,12
1283,Athletics,1908,79.0,12
1284,Athletics,1908,80.0,6
1285,Athletics,1908,81.0,12
1286,Athletics,1908,82.0,3
1287,Athletics,1908,84.0,1
1288,Athletics,1908,85.0,6
1289,Athletics,1908,88.0,11
1290,Athletics,1908,89.0,7
1291,Athletics,1908,91.0,3
1292,Athletics,1908,93.0,4
1293,Athletics,1908,95.0,7
1294,Athletics,1908,97.0,1
1295,Athletics,1908,99.0,3
1296,Athletics,1908,102.0,3
1297,Athletics,1908,106.0,5
1298,Athletics,1908,109.0,2
1299,Athletics,1908,115.0,2
1300,Athletics,1912,49.0,2
1301,Athletics,1912,50.0,4
1302,Athletics,1912,51.0,2
1303,Athletics,1912,52.0,2
1304,Athletics,1912,53.0,2
1305,Athletics,1912,55.0,5
1306,Athletics,1912,55.5,2
1307,Athletics,1912,56.0,3
1308,Athletics,1912,57.0,5
1309,Athletics,1912,57.5,5
1310,Athletics,1912,58.0,1
1311,Athletics,1912,59.0,19
1312,Athletics,1912,60.0,10
1313,Athletics,1912,61.0,12
1314,Athletics,1912,62.0,12
1315,Athletics,1912,63.0,23
1316,Athletics,1912,64.0,29
1317,Athletics,1912,65.0,15
1318,Athletics,1912,66.0,20
1319,Athletics,1912,67.0,26
1320,Athletics,1912,68.0,23
1321,Athletics,1912,69.0,7
1322,Athletics,1912,70.0,34
1323,Athletics,1912,71.0,11
1324,Athletics,1912,72.0,24
1325,Athletics,1912,73.0,15
1326,Athletics,1912,74.0,4
1327,Athletics,1912,75.0,12
1328,Athletics,1912,76.0,11
1329,Athletics,1912,77.0,10
1330,Athletics,1912,78.0,21
1331,Athletics,1912,79.0,10
1332,Athletics,1912,80.0,17
1333,Athletics,1912,81.0,17
1334,Athletics,1912,82.0,3
1335,Athletics,1912,83.0,2
1336,Athletics,1912,84.0,12
1337,Athletics,1912,85.0,11
1338,Athletics,1912,86.0,12
1339,Athletics,1912,88.0,7
1340,Athletics,1912,89.0,3
1341,Athletics,1912,90.0,2
1342,Athletics,1912,91.0,4
1343,Athletics,1912,92.0,6
1344,Athletics,1912,92.5,2
1345,Athletics,1912,95.0,2
1346,Athletics,1912,102.0,4
1347,Athletics,1912,106.0,2
1348,Athletics,1912,109.0,1
1349,Athletics,1912,115.0,5
1350,Athletics,1912,117.0,2
1351,Athletics,1912,120.0,2
1352,Athletics,1912,125.0,1
1353,Athletics,1920,48.0,1
1354,Athletics,1920,49.0,4
1355,Athletics,1920,52.0,4
1356,Athletics,1920,53.0,3
1357,Athletics,1920,54.0,2
1358,Athletics,1920,55.0,8
1359,Athletics,1920,55.5,1
1360,Athletics,1920,56.0,1
1361,Athletics,1920,57.0,7
1362,Athletics,1920,57.5,1
1363,Athletics,1920,59.0,16
1364,Athletics,1920,60.0,12
1365,Athletics,1920,61.0,7
1366,Athletics,1920,62.0,5
1367,Athletics,1920,63.0,11
1368,Athletics,1920,64.0,18
1369,Athletics,1920,65.0,8
1370,Athletics,1920,66.0,15
1371,Athletics,1920,67.0,6
1372,Athletics,1920,68.0,20
1373,Athletics,1920,69.0,6
1374,Athletics,1920,70.0,5
1375,Athletics,1920,71.0,10
1376,Athletics,1920,72.0,5
1377,Athletics,1920,73.0,12
1378,Athletics,1920,74.0,9
1379,Athletics,1920,75.0,16
1380,Athletics,1920,76.0,5
1381,Athletics,1920,77.0,8
1382,Athletics,1920,78.0,11
1383,Athletics,1920,79.0,8
1384,Athletics,1920,80.0,14
1385,Athletics,1920,81.0,6
1386,Athletics,1920,82.0,2
1387,Athletics,1920,83.0,1
1388,Athletics,1920,84.0,8
1389,Athletics,1920,85.0,4
1390,Athletics,1920,86.0,3
1391,Athletics,1920,88.0,1
1392,Athletics,1920,89.0,2
1393,Athletics,1920,92.0,2
1394,Athletics,1920,92.5,2
1395,Athletics,1920,93.0,1
1396,Athletics,1920,95.0,1
1397,Athletics,1920,97.5,3
1398,Athletics,1920,98.0,2
1399,Athletics,1920,102.0,4
1400,Athletics,1920,104.0,2
1401,Athletics,1920,113.0,2
1402,Athletics,1920,115.0,1
1403,Athletics,1920,120.0,2
1404,Athletics,1920,125.0,1
1405,Athletics,1924,47.0,1
1406,Athletics,1924,49.0,5
1407,Athletics,1924,50.0,3
1408,Athletics,1924,51.0,1
1409,Athletics,1924,52.0,2
1410,Athletics,1924,53.0,3
1411,Athletics,1924,54.0,3
1412,Athletics,1924,55.0,2
1413,Athletics,1924,56.0,3
1414,Athletics,1924,57.0,15
1415,Athletics,1924,57.5,1
1416,Athletics,1924,58.0,7
1417,Athletics,1924,59.0,18
1418,Athletics,1924,59.5,2
1419,Athletics,1924,60.0,5
1420,Athletics,1924,61.0,11
1421,Athletics,1924,62.0,13
1422,Athletics,1924,63.0,8
1423,Athletics,1924,64.0,20
1424,Athletics,1924,65.0,20
1425,Athletics,1924,66.0,18
1426,Athletics,1924,67.0,7
1427,Athletics,1924,68.0,24
1428,Athletics,1924,69.0,4
1429,Athletics,1924,70.0,26
1430,Athletics,1924,71.0,2
1431,Athletics,1924,72.0,12
1432,Athletics,1924,73.0,17
1433,Athletics,1924,74.0,12
1434,Athletics,1924,75.0,19
1435,Athletics,1924,76.0,7
1436,Athletics,1924,77.0,5
1437,Athletics,1924,78.0,11
1438,Athletics,1924,79.0,6
1439,Athletics,1924,80.0,8
1440,Athletics,1924,81.0,1
1441,Athletics,1924,82.0,5
1442,Athletics,1924,83.0,4
1443,Athletics,1924,84.0,3
1444,Athletics,1924,85.0,11
1445,Athletics,1924,88.0,3
1446,Athletics,1924,90.0,1
1447,Athletics,1924,91.0,1
1448,Athletics,1924,92.0,3
1449,Athletics,1924,92.5,1
1450,Athletics,1924,95.0,2
1451,Athletics,1924,97.0,1
1452,Athletics,1924,97.5,1
1453,Athletics,1924,98.0,2
1454,Athletics,1924,100.0,1
1455,Athletics,1924,102.0,2
1456,Athletics,1924,110.0,1
1457,Athletics,1924,115.0,3
1458,Athletics,1924,125.0,1
1459,Athletics,1928,45.0,3
1460,Athletics,1928,48.0,1
1461,Athletics,1928,49.0,2
1462,Athletics,1928,50.0,4
1463,Athletics,1928,51.0,1
1464,Athletics,1928,52.0,5
1465,Athletics,1928,53.0,6
1466,Athletics,1928,54.0,8
1467,Athletics,1928,55.0,8
1468,Athletics,1928,56.0,8
1469,Athletics,1928,57.0,4
1470,Athletics,1928,58.0,11
1471,Athletics,1928,59.0,13
1472,Athletics,1928,60.0,23
1473,Athletics,1928,61.0,13
1474,Athletics,1928,62.0,7
1475,Athletics,1928,63.0,8
1476,Athletics,1928,64.0,17
1477,Athletics,1928,65.0,28
1478,Athletics,1928,66.0,24
1479,Athletics,1928,67.0,15
1480,Athletics,1928,68.0,33
1481,Athletics,1928,69.0,9
1482,Athletics,1928,70.0,22
1483,Athletics,1928,71.0,6
1484,Athletics,1928,72.0,13
1485,Athletics,1928,73.0,15
1486,Athletics,1928,74.0,5
1487,Athletics,1928,75.0,20
1488,Athletics,1928,76.0,7
1489,Athletics,1928,77.0,10
1490,Athletics,1928,78.0,8
1491,Athletics,1928,79.0,8
1492,Athletics,1928,80.0,15
1493,Athletics,1928,81.0,2
1494,Athletics,1928,82.0,15
1495,Athletics,1928,83.0,2
1496,Athletics,1928,84.0,4
1497,Athletics,1928,85.0,6
1498,Athletics,1928,86.0,2
1499,Athletics,1928,87.0,4
1500,Athletics,1928,88.0,1
1501,Athletics,1928,90.0,1
1502,Athletics,1928,91.0,2
1503,Athletics,1928,92.0,4
1504,Athletics,1928,93.0,2
1505,Athletics,1928,95.0,1
1506,Athletics,1928,96.0,2
1507,Athletics,1928,97.0,3
1508,Athletics,1928,98.0,2
1509,Athletics,1928,99.0,1
1510,Athletics,1928,100.0,4
1511,Athletics,1928,101.0,1
1512,Athletics,1928,102.0,3
1513,Athletics,1928,109.0,1
1514,Athletics,1928,110.0,1
1515,Athletics,1928,125.0,2
1516,Athletics,1932,43.0,1
1517,Athletics,1932,45.0,1
1518,Athletics,1932,46.0,3
1519,Athletics,1932,48.0,2
1520,Athletics,1932,50.0,5
1521,Athletics,1932,51.0,9
1522,Athletics,1932,52.0,2
1523,Athletics,1932,53.0,1
1524,Athletics,1932,54.0,6
1525,Athletics,1932,55.0,3
1526,Athletics,1932,56.0,5
1527,Athletics,1932,57.0,6
1528,Athletics,1932,58.0,3
1529,Athletics,1932,59.0,6
1530,Athletics,1932,60.0,17
1531,Athletics,1932,61.0,12
1532,Athletics,1932,62.0,1
1533,Athletics,1932,63.0,9
1534,Athletics,1932,64.0,18
1535,Athletics,1932,65.0,11
1536,Athletics,1932,66.0,19
1537,Athletics,1932,67.0,8
1538,Athletics,1932,68.0,27
1539,Athletics,1932,69.0,7
1540,Athletics,1932,70.0,18
1541,Athletics,1932,71.0,3
1542,Athletics,1932,72.0,9
1543,Athletics,1932,73.0,16
1544,Athletics,1932,74.0,9
1545,Athletics,1932,75.0,15
1546,Athletics,1932,76.0,2
1547,Athletics,1932,77.0,9
1548,Athletics,1932,78.0,5
1549,Athletics,1932,79.0,4
1550,Athletics,1932,80.0,9
1551,Athletics,1932,81.0,4
1552,Athletics,1932,82.0,9
1553,Athletics,1932,83.0,3
1554,Athletics,1932,84.0,5
1555,Athletics,1932,85.0,1
1556,Athletics,1932,86.0,1
1557,Athletics,1932,88.0,3
1558,Athletics,1932,90.0,6
1559,Athletics,1932,91.0,3
1560,Athletics,1932,92.0,2
1561,Athletics,1932,93.0,1
1562,Athletics,1932,94.0,1
1563,Athletics,1932,95.0,2
1564,Athletics,1932,96.0,2
1565,Athletics,1932,97.0,4
1566,Athletics,1932,97.5,1
1567,Athletics,1932,98.0,2
1568,Athletics,1932,100.0,7
1569,Athletics,1932,108.0,2
1570,Athletics,1932,110.0,1
1571,Athletics,1936,45.0,1
1572,Athletics,1936,47.0,1
1573,Athletics,1936,48.0,1
